Transaction_ID,Transaction_Amount,Merchant_Category,Device_Type,Location_Region,Login_Attempts,Is_International,Customer_Age,Account_Age_Days,Is_Fraud
TXN42320,552.5170000236599,Fashion,Tablet,South America,1,0,58,1419,0
TXN42321,29.087532849731907,Gaming,Desktop,Europe,0,0,26,2963,1
TXN42322,17.86370365431553,Gaming,Desktop,Asia,0,0,36,2084,1
TXN42323,12.339402165675313,Gaming,Desktop,Africa,0,1,33,1706,0
TXN42324,158.96238411851098,Travel,Mobile-iOS,Africa,1,0,47,1583,0
TXN42325,135.38304283559754,Gaming,Mobile-iOS,North America,1,0,37,289,0
TXN42326,281.95232187098,Electronics,Mobile-Android,South America,0,0,50,295,0
TXN42327,1.1336753557407067,Dining,Tablet,South America,0,1,52,3111,0
TXN42328,13.020736234930688,Travel,Mobile-iOS,Europe,0,0,28,1041,0
TXN42329,377.7848974771623,Fashion,Mobile-iOS,Asia,0,0,76,420,1
TXN42330,256.77200608091175,Gaming,Mobile-Android,North America,3,1,44,2977,1
TXN42331,390.8758211945849,Travel,Tablet,Africa,1,0,23,129,0
TXN42332,29.033903192776805,Grocery,Mobile-iOS,Asia,0,1,74,728,0
TXN42333,687.3624202087235,Grocery,Desktop,Asia,0,0,74,349,0
TXN42334,5.161256111250806,Electronics,Tablet,North America,1,0,60,3042,0
TXN42335,386.53106833170455,Gaming,Desktop,North America,0,0,55,1411,0
TXN42336,36.765658004307205,Grocery,Mobile-Android,Africa,1,0,30,2345,0
TXN42337,54.54641446053332,Fashion,Mobile-Android,Europe,1,0,48,537,0
TXN42338,527.490908613219,Dining,Mobile-iOS,Europe,1,0,30,3444,0
TXN42339,2.380025401942324,Fashion,Tablet,North America,0,0,74,2321,0
TXN42340,11.86827096098948,Grocery,Mobile-Android,South America,0,0,71,22,0
TXN42341,65.30797586203703,Electronics,Tablet,North America,0,0,78,1583,0
TXN42342,73.78145608026088,Gaming,Desktop,North America,0,0,60,1935,0
TXN42343,21.888566415432294,Dining,Desktop,North America,0,0,53,855,1
TXN42344,317.66574763151715,Fashion,Desktop,South America,1,0,48,11,0
TXN42345,337.53345257828255,Grocery,Desktop,South America,0,0,37,1378,0
TXN42346,104.35017922332844,Dining,Tablet,Asia,0,0,53,1580,0
TXN42347,106.24898847041668,Electronics,Mobile-Android,North America,0,0,45,758,0
TXN42348,31.17599320645454,Gaming,Mobile-Android,Asia,0,0,46,3511,0
TXN42349,300.12322860593673,Gaming,Desktop,Asia,1,0,73,2943,0
TXN42350,643.8627567085413,Gaming,Mobile-Android,Europe,0,0,39,3589,0
TXN42351,16.561383820206924,Electronics,Desktop,Africa,1,0,42,1276,0
TXN42352,405.0029354499412,Travel,Mobile-iOS,Asia,0,0,45,3050,0
TXN42353,104.18781935409427,Travel,Mobile-Android,South America,0,1,67,820,0
TXN42354,45.868532125639824,Gaming,Mobile-Android,Asia,2,0,49,2387,0
TXN42355,381.59106119136106,Gaming,Mobile-Android,Asia,0,0,68,2146,1
TXN42356,344.51722145603645,Dining,Mobile-Android,Africa,0,1,33,826,0
TXN42357,47.2202590532123,Dining,Mobile-iOS,South America,1,0,42,1987,0
TXN42358,28.519879907574225,Grocery,Desktop,Africa,0,1,22,996,0
TXN42359,350.03098629491376,Gaming,Mobile-iOS,Europe,0,0,60,13,0
TXN42360,36.28579886093038,Electronics,Desktop,South America,0,0,54,1786,0
TXN42361,477.4111358045902,Dining,Desktop,Africa,1,1,44,2935,0
TXN42362,70.90047812363838,Grocery,Mobile-iOS,Europe,0,1,38,2849,0
TXN42363,141.54643060316087,Fashion,Tablet,North America,1,0,48,346,0
TXN42364,140.75479573944477,Fashion,Tablet,South America,0,0,74,2478,0
TXN42365,112.44413810240141,Grocery,Mobile-Android,Africa,1,0,70,2388,0
TXN42366,75.91054925824791,Travel,Mobile-iOS,North America,0,0,72,769,0
TXN42367,185.36826873678294,Gaming,Mobile-iOS,North America,1,0,32,2892,0
TXN42368,139.54109301126317,Dining,Desktop,Asia,0,0,48,1083,0
TXN42369,86.07245174151099,Dining,Mobile-Android,Africa,1,0,47,2913,0
TXN42370,23.04752489684067,Travel,Mobile-iOS,Africa,1,0,62,1848,0
TXN42371,51.50546995055627,Grocery,Desktop,South America,0,0,46,47,0
TXN42372,514.1306933315919,Grocery,Mobile-iOS,Asia,1,0,39,1568,0
TXN42373,65.92339614609294,Gaming,Mobile-Android,Asia,0,0,39,1031,0
TXN42374,479.3134820222554,Electronics,Tablet,North America,0,0,54,2751,0
TXN42375,116.45489721229782,Travel,Desktop,Asia,0,0,26,2117,0
TXN42376,652.7440228595615,Dining,Mobile-Android,Asia,1,0,70,2075,0
TXN42377,2.619880734173388,Travel,Desktop,North America,0,0,75,3272,0
TXN42378,148.25313077353678,Fashion,Mobile-iOS,Europe,0,0,55,191,0
TXN42379,422.58711567584044,Gaming,Mobile-iOS,North America,0,0,48,2179,0
TXN42380,16.462451766684715,Travel,Desktop,Africa,0,0,28,794,0
TXN42381,66.80650891312705,Gaming,Tablet,Africa,1,1,52,1847,0
TXN42382,214.5939973868767,Electronics,Mobile-iOS,Africa,1,0,36,450,0
TXN42383,432.5088947332143,Electronics,Mobile-Android,Africa,0,0,73,138,0
TXN42384,35.028158104143614,Electronics,Tablet,Africa,0,0,28,2575,0
TXN42385,820.4969748606528,Electronics,Mobile-iOS,Africa,0,0,18,1613,0
TXN42386,130.30917571013572,Dining,Mobile-Android,South America,1,0,28,2832,0
TXN42387,349.99945917781764,Dining,Mobile-Android,Africa,1,0,77,2032,0
TXN42388,382.3430245647496,Electronics,Desktop,North America,0,0,50,2633,0
TXN42389,90.19057671318484,Travel,Desktop,South America,0,0,63,1334,0
TXN42390,115.67892330421418,Gaming,Mobile-Android,Asia,0,0,55,748,0
TXN42391,1130.0184020908366,Electronics,Desktop,North America,1,1,76,582,0
TXN42392,31.271955387615552,Fashion,Tablet,Asia,0,0,60,1265,0
TXN42393,185.57551022869052,Travel,Mobile-iOS,Europe,2,0,22,1559,0
TXN42394,80.77810791393182,Fashion,Mobile-Android,Asia,1,0,22,3092,0
TXN42395,271.7533548684741,Grocery,Desktop,North America,0,0,68,660,0
TXN42396,365.57787562153425,Travel,Mobile-iOS,Europe,1,0,27,3052,0
TXN42397,124.5847341526428,Travel,Desktop,North America,1,0,55,3483,0
TXN42398,92.03208973323738,Travel,Mobile-Android,North America,0,0,35,3046,0
TXN42399,48.169971346221,Electronics,Desktop,Africa,1,0,56,3497,0
TXN42400,18.569456679262178,Dining,Tablet,Asia,0,0,36,2638,0
TXN42401,77.00165838030351,Travel,Mobile-iOS,South America,1,0,44,620,0
TXN42402,8.564254712073275,Travel,Desktop,Europe,0,0,38,3212,0
TXN42403,98.3298612132659,Fashion,Desktop,North America,1,1,53,3153,0
TXN42404,199.69306747075183,Grocery,Mobile-iOS,North America,1,1,50,2559,0
TXN42405,144.64904996506823,Electronics,Tablet,North America,0,0,72,1950,0
TXN42406,547.0318455797716,Fashion,Desktop,Europe,1,0,50,3320,0
TXN42407,27.004181466319384,Electronics,Mobile-iOS,Asia,0,0,63,2439,0
TXN42408,24.27259012168281,Fashion,Tablet,Europe,0,0,38,3370,0
TXN42409,72.42073330298237,Grocery,Mobile-Android,South America,0,0,57,44,0
TXN42410,53.82985419900914,Travel,Mobile-Android,Europe,1,1,64,1192,0
TXN42411,64.00391579605883,Gaming,Mobile-Android,Europe,0,0,56,1721,0
TXN42412,438.4463749889071,Travel,Mobile-iOS,South America,0,0,23,2024,0
TXN42413,127.21228883073496,Grocery,Mobile-Android,South America,1,0,65,2422,0
TXN42414,276.3922193131616,Electronics,Desktop,North America,0,0,43,2538,0
TXN42415,319.02480042784606,Travel,Tablet,South America,0,0,49,1463,0
TXN42416,62.034487323569785,Electronics,Desktop,North America,0,0,79,2711,0
TXN42417,214.87926243306964,Gaming,Mobile-iOS,Europe,0,0,79,3011,0
TXN42418,98.79485577858851,Fashion,Tablet,North America,0,0,36,355,0
TXN42419,331.4972744945277,Grocery,Tablet,Africa,1,0,43,189,0
TXN42420,161.00252340931198,Gaming,Mobile-Android,Asia,0,0,77,2589,0
TXN42421,69.5411352982867,Fashion,Desktop,Europe,1,0,75,2102,0
TXN42422,343.57294646263455,Gaming,Desktop,Asia,0,0,51,705,0
TXN42423,99.11636353269236,Grocery,Mobile-iOS,North America,1,0,25,2360,0
TXN42424,284.18156745912427,Grocery,Tablet,Europe,1,0,29,1339,0
TXN42425,59.92702687718969,Electronics,Tablet,North America,2,0,54,2169,0
TXN42426,25.662050482169057,Fashion,Mobile-iOS,South America,1,0,75,1198,0
TXN42427,200.9065875979002,Dining,Tablet,Asia,0,0,67,2470,0
TXN42428,42.91640592696593,Fashion,Tablet,Europe,2,0,37,2856,0
TXN42429,330.0259977850761,Electronics,Mobile-iOS,North America,1,0,75,2279,0
TXN42430,388.3196658677076,Travel,Mobile-iOS,Asia,1,0,75,687,0
TXN42431,90.47191466553289,Grocery,Mobile-Android,Asia,0,0,20,3604,0
TXN42432,207.96226177599254,Gaming,Mobile-iOS,Europe,0,0,27,3253,0
TXN42433,84.61239530614128,Travel,Mobile-iOS,South America,0,0,69,659,0
TXN42434,103.01525065828497,Travel,Desktop,South America,0,0,41,1272,0
TXN42435,10.98663367571902,Grocery,Mobile-iOS,Asia,0,0,50,636,0
TXN42436,127.8028774412278,Dining,Tablet,Asia,0,0,47,3145,0
TXN42437,259.82692994025564,Electronics,Desktop,Africa,0,0,75,3547,0
TXN42438,685.9671879490877,Gaming,Mobile-Android,North America,0,1,74,848,1
TXN42439,60.78454632370204,Dining,Tablet,South America,1,0,45,2178,0
TXN42440,115.00670222462497,Fashion,Mobile-Android,South America,1,0,52,3188,0
TXN42441,85.79717466214075,Gaming,Mobile-Android,North America,1,0,19,3020,0
TXN42442,391.33280877343935,Fashion,Tablet,Europe,1,0,41,471,0
TXN42443,12.62972040406161,Gaming,Mobile-iOS,South America,2,0,64,207,0
TXN42444,250.92355816704207,Travel,Tablet,Asia,0,0,78,3349,0
TXN42445,442.97172600007667,Gaming,Desktop,Africa,0,0,52,1062,0
TXN42446,296.29074543733594,Grocery,Tablet,South America,1,0,60,467,0
TXN42447,163.196196450941,Travel,Mobile-Android,South America,0,0,21,680,0
TXN42448,136.4931267397158,Electronics,Tablet,Asia,0,0,75,695,0
TXN42449,22.067442570914395,Dining,Tablet,North America,1,0,26,861,0
TXN42450,80.87061391785733,Grocery,Mobile-iOS,South America,0,0,69,552,0
TXN42451,165.79932641009668,Fashion,Mobile-Android,South America,0,0,64,414,0
TXN42452,442.7393359244059,Grocery,Tablet,North America,0,1,38,892,0
TXN42453,133.51436053272286,Travel,Tablet,Africa,0,0,18,1399,0
TXN42454,16.891647801489835,Gaming,Tablet,North America,0,1,18,1218,0
TXN42455,84.36684472913845,Fashion,Tablet,Europe,0,0,39,2789,0
TXN42456,55.04336531477806,Gaming,Mobile-Android,Asia,0,0,60,508,0
TXN42457,29.004146376524137,Travel,Tablet,North America,1,0,21,2394,0
TXN42458,60.942047199946515,Grocery,Mobile-Android,Asia,1,0,48,2474,0
TXN42459,100.32827416640846,Travel,Mobile-iOS,Asia,0,0,77,1709,0
TXN42460,9.667220587084561,Dining,Tablet,Africa,0,0,63,3136,0
TXN42461,79.07711898914924,Dining,Tablet,North America,1,0,20,2258,0
TXN42462,773.5993652902409,Electronics,Mobile-Android,North America,0,1,19,412,0
TXN42463,454.8212199190844,Grocery,Tablet,Europe,0,0,59,845,0
TXN42464,49.34554107770781,Fashion,Tablet,North America,2,1,59,3358,0
TXN42465,66.27768515710292,Travel,Mobile-Android,Asia,0,0,50,1499,0
TXN42466,130.8599944576871,Travel,Mobile-Android,South America,0,0,70,1009,0
TXN42467,177.41025851949496,Dining,Mobile-Android,North America,0,0,18,3337,0
TXN42468,101.87866610029073,Grocery,Mobile-iOS,Africa,0,0,39,3398,0
TXN42469,437.3086242063386,Electronics,Desktop,Africa,0,0,24,1594,0
TXN42470,12.749236932791927,Dining,Tablet,South America,1,0,74,568,0
TXN42471,241.59080356102768,Gaming,Mobile-iOS,Asia,1,0,28,2757,0
TXN42472,63.14888159602617,Dining,Mobile-Android,Europe,0,0,65,1163,0
TXN42473,240.25433943794013,Fashion,Desktop,Europe,1,0,30,2596,0
TXN42474,3.2152679241795794,Fashion,Tablet,South America,0,0,58,2166,0
TXN42475,108.58215282124122,Electronics,Tablet,Asia,0,1,31,24,0
TXN42476,199.83978055883676,Dining,Mobile-Android,Asia,0,1,22,438,0
TXN42477,42.32689428853168,Fashion,Mobile-Android,North America,2,0,47,2755,0
TXN42478,47.690431885864676,Fashion,Desktop,North America,0,0,53,2829,0
TXN42479,14.232503262935573,Travel,Tablet,South America,0,0,46,2908,0
TXN42480,101.5969352349562,Electronics,Mobile-Android,North America,0,0,26,1876,0
TXN42481,17.410537129220195,Electronics,Desktop,Asia,0,0,26,1592,0
TXN42482,271.1863943267425,Grocery,Mobile-Android,Asia,2,0,64,2940,0
TXN42483,325.17413059933494,Fashion,Mobile-Android,Europe,0,0,59,1104,0
TXN42484,150.98357284383374,Dining,Mobile-iOS,Africa,1,0,29,1353,0
TXN42485,624.7575253640573,Dining,Mobile-Android,Africa,1,0,21,93,0
TXN42486,12.870727351770132,Dining,Desktop,Africa,0,0,41,1492,0
TXN42487,216.28177096050382,Gaming,Tablet,Africa,1,0,29,1488,0
TXN42488,24.429786249883893,Fashion,Tablet,Africa,0,0,64,121,0
TXN42489,258.31227650310285,Grocery,Mobile-iOS,South America,0,0,74,1446,0
TXN42490,29.23319312669122,Travel,Mobile-iOS,South America,1,0,32,357,0
TXN42491,178.22857735649401,Fashion,Tablet,South America,0,0,43,1446,0
TXN42492,162.87916465404177,Dining,Mobile-iOS,Europe,0,1,31,582,1
TXN42493,14.20310899944221,Dining,Mobile-Android,Africa,0,0,58,3613,0
TXN42494,9.047317125066472,Travel,Tablet,South America,0,0,71,364,0
TXN42495,250.63949526880825,Dining,Tablet,North America,2,0,58,560,0
TXN42496,341.0046477053552,Travel,Tablet,Asia,0,0,27,731,0
TXN42497,162.00959337303843,Electronics,Mobile-iOS,Europe,0,0,47,100,0
TXN42498,118.2856257782656,Grocery,Mobile-iOS,South America,0,0,38,971,0
TXN42499,26.85115189384209,Travel,Mobile-iOS,North America,0,1,37,1879,0
TXN42500,563.6810952428924,Fashion,Mobile-Android,North America,0,0,57,462,0
TXN42501,450.0603184609381,Travel,Desktop,North America,0,0,47,658,0
TXN42502,283.202352617284,Dining,Desktop,South America,0,0,50,2043,0
TXN42503,172.98972847327656,Dining,Tablet,Asia,0,0,77,3207,0
TXN42504,275.1584446064871,Grocery,Desktop,North America,0,0,37,2443,1
TXN42505,73.62681250387307,Gaming,Tablet,Europe,1,0,73,317,0
TXN42506,283.09035217664456,Travel,Mobile-iOS,North America,1,0,70,560,0
TXN42507,233.1117316955504,Fashion,Tablet,North America,0,0,44,1836,0
TXN42508,133.3398915940474,Electronics,Desktop,North America,0,0,46,1350,0
TXN42509,326.7870307530532,Electronics,Desktop,South America,0,1,27,2869,0
TXN42510,14.48096714794148,Electronics,Mobile-iOS,Asia,0,0,74,1640,0
TXN42511,45.40242359319516,Fashion,Mobile-iOS,South America,0,1,35,1023,0
TXN42512,236.78516685990232,Dining,Mobile-iOS,Europe,0,0,54,599,0
TXN42513,37.16086305067932,Grocery,Mobile-iOS,Europe,0,0,37,387,0
TXN42514,14.986755018624265,Gaming,Mobile-iOS,Europe,1,1,57,3316,0
TXN42515,80.91698811382282,Travel,Mobile-Android,Europe,1,0,26,2187,0
TXN42516,936.2016555271427,Dining,Mobile-iOS,South America,1,0,67,2313,0
TXN42517,763.7021664039868,Grocery,Desktop,Asia,1,1,52,1742,0
TXN42518,943.7013787195662,Gaming,Mobile-Android,South America,1,0,71,1063,0
TXN42519,659.30242138902,Travel,Tablet,Africa,0,0,25,949,0
TXN42520,143.6934588596779,Travel,Desktop,North America,0,1,71,628,0
TXN42521,101.10088564638622,Fashion,Desktop,Europe,1,0,41,1952,0
TXN42522,122.22626947445792,Fashion,Mobile-iOS,Europe,0,0,72,838,0
TXN42523,184.30500688934444,Dining,Tablet,North America,0,0,34,2796,0
TXN42524,211.10888729849324,Dining,Desktop,Africa,1,0,47,2147,0
TXN42525,175.53743924710145,Electronics,Desktop,Europe,0,1,29,2127,0
TXN42526,207.40591755152047,Fashion,Mobile-iOS,North America,0,0,60,68,0
TXN42527,135.83024075325338,Fashion,Mobile-Android,North America,0,0,74,3262,0
TXN42528,221.06561756939288,Electronics,Tablet,Asia,0,0,64,3558,1
TXN42529,19.29117811884605,Grocery,Desktop,Africa,1,0,59,1247,0
TXN42530,245.9545043073868,Gaming,Mobile-iOS,Africa,0,0,24,1753,0
TXN42531,19.73207850255726,Gaming,Tablet,Asia,0,1,65,3227,0
TXN42532,263.46940560491714,Travel,Mobile-iOS,Europe,0,0,50,1437,0
TXN42533,179.65370667302187,Electronics,Tablet,Europe,0,1,64,3251,0
TXN42534,533.267733413847,Dining,Desktop,Africa,0,0,24,3045,0
TXN42535,106.28253769941809,Fashion,Mobile-iOS,South America,0,0,28,447,0
TXN42536,279.85587801172767,Grocery,Tablet,Africa,0,0,27,2205,0
TXN42537,38.603576320094035,Gaming,Desktop,Europe,0,0,22,1687,0
TXN42538,99.68560528488183,Grocery,Tablet,North America,0,0,50,1076,0
TXN42539,581.212507747963,Travel,Desktop,Africa,0,1,66,139,1
TXN42540,175.37030477231679,Dining,Mobile-Android,Europe,0,0,73,3559,0
TXN42541,83.1419146733633,Fashion,Mobile-Android,North America,1,0,48,64,0
TXN42542,304.75674842035033,Travel,Desktop,South America,1,0,74,57,0
TXN42543,929.5344224036538,Electronics,Desktop,South America,1,0,41,3040,0
TXN42544,630.6774993348781,Electronics,Mobile-Android,Europe,1,0,75,1220,0
TXN42545,194.39768909916606,Dining,Mobile-Android,South America,0,1,60,932,0
TXN42546,1256.3603463761642,Gaming,Mobile-Android,Africa,0,1,60,2916,1
TXN42547,482.7422717021534,Electronics,Desktop,North America,0,0,23,1895,1
TXN42548,68.98921894713615,Dining,Mobile-Android,Africa,0,0,66,3076,0
TXN42549,72.17329218224947,Electronics,Desktop,Europe,0,0,60,3128,0
TXN42550,94.25154995912428,Electronics,Mobile-Android,Asia,0,0,27,560,0
TXN42551,18.22366649350842,Dining,Desktop,Europe,0,1,70,2877,0
TXN42552,8.528867516297952,Gaming,Tablet,North America,1,0,25,2403,0
TXN42553,164.72386301545984,Grocery,Mobile-iOS,South America,1,0,53,1160,0
TXN42554,401.61044830842815,Fashion,Mobile-Android,Africa,0,0,47,2560,0
TXN42555,49.66266098211696,Travel,Mobile-iOS,Asia,0,1,37,1050,0
TXN42556,176.60859125209117,Grocery,Desktop,Europe,1,0,61,2666,0
TXN42557,45.50083461107434,Grocery,Tablet,Africa,0,1,74,3182,0
TXN42558,143.9674278474483,Fashion,Mobile-iOS,Africa,2,1,45,267,0
TXN42559,24.192366236025638,Fashion,Desktop,Africa,1,0,29,2348,0
TXN42560,7.947767570773452,Dining,Tablet,South America,0,1,24,762,0
TXN42561,394.2354490676896,Travel,Mobile-iOS,Africa,0,0,30,1284,0
TXN42562,29.476700984152014,Electronics,Mobile-Android,Europe,0,0,52,2279,0
TXN42563,192.58264990871567,Fashion,Desktop,Asia,2,0,29,1517,0
TXN42564,6.9464837239663,Fashion,Tablet,Africa,0,0,43,3496,0
TXN42565,590.8477484949917,Dining,Mobile-Android,North America,0,0,50,676,0
TXN42566,308.93668918698404,Electronics,Mobile-Android,Europe,0,0,23,1640,0
TXN42567,181.21398371977938,Gaming,Mobile-Android,Africa,1,0,42,3243,0
TXN42568,103.08416800535554,Grocery,Tablet,Asia,1,0,33,577,0
TXN42569,54.13990472580967,Grocery,Mobile-Android,Asia,0,0,64,1329,0
TXN42570,176.5870572391537,Grocery,Mobile-Android,South America,1,0,73,2931,0
TXN42571,132.99009486914687,Fashion,Tablet,South America,1,0,51,3425,0
TXN42572,35.471398769771795,Grocery,Mobile-iOS,North America,1,1,68,696,0
TXN42573,243.2205122748673,Dining,Mobile-iOS,Asia,0,0,43,1613,0
TXN42574,32.277661318661636,Electronics,Mobile-iOS,Asia,0,0,48,1191,0
TXN42575,528.6003234669398,Grocery,Mobile-iOS,North America,1,0,77,1646,0
TXN42576,37.27833864244269,Gaming,Mobile-iOS,Asia,0,0,78,1623,0
TXN42577,171.19447279188734,Travel,Mobile-iOS,Asia,1,0,20,2225,1
TXN42578,551.0518547745746,Dining,Tablet,North America,1,0,44,2698,0
TXN42579,146.73227887125293,Dining,Desktop,South America,1,0,29,1192,0
TXN42580,396.05900002784654,Gaming,Mobile-iOS,Africa,0,0,20,380,0
TXN42581,93.25081512024384,Electronics,Desktop,North America,1,0,20,1354,0
TXN42582,159.60130611732873,Grocery,Mobile-Android,South America,0,0,34,613,0
TXN42583,576.4523409572001,Fashion,Tablet,North America,1,0,79,2982,0
TXN42584,136.05079260080782,Fashion,Desktop,Europe,0,0,35,666,0
TXN42585,69.2492935250818,Travel,Desktop,South America,2,0,55,2031,0
TXN42586,73.94407915706545,Electronics,Tablet,Africa,0,0,41,3220,0
TXN42587,206.94111488317034,Dining,Desktop,Asia,1,0,32,3161,0
TXN42588,216.31518620936458,Gaming,Tablet,South America,2,1,73,579,0
TXN42589,354.6441380249356,Grocery,Tablet,South America,1,1,20,2487,0
TXN42590,84.60458310220197,Gaming,Mobile-iOS,Africa,1,0,50,1747,0
TXN42591,125.08668213773966,Travel,Mobile-iOS,Europe,0,0,37,278,0
TXN42592,243.7481725799158,Electronics,Mobile-Android,Asia,1,0,43,2819,0
TXN42593,150.43025921213606,Grocery,Desktop,Asia,1,0,71,1150,0
TXN42594,570.5279272498645,Grocery,Tablet,South America,2,0,56,687,0
TXN42595,108.90239801908848,Dining,Mobile-Android,Asia,1,0,53,2484,0
TXN42596,6.521765302686168,Gaming,Mobile-Android,South America,1,0,57,2558,0
TXN42597,603.148453342586,Travel,Mobile-Android,South America,1,0,67,1513,0
TXN42598,316.45527893919405,Dining,Desktop,North America,0,0,69,3443,0
TXN42599,19.543850262004987,Fashion,Tablet,North America,0,0,55,1105,0
TXN42600,481.9327629340484,Grocery,Desktop,South America,0,0,18,3442,0
TXN42601,558.102182769333,Electronics,Mobile-Android,North America,0,0,63,914,0
TXN42602,618.0848713122595,Travel,Mobile-iOS,Asia,0,1,71,848,0
TXN42603,282.08516358603697,Fashion,Tablet,Africa,0,0,54,1827,0
TXN42604,346.5888826448801,Gaming,Tablet,North America,0,0,32,662,0
TXN42605,191.9398532442588,Fashion,Tablet,Europe,1,0,55,107,0
TXN42606,55.458425523056796,Gaming,Desktop,Africa,0,1,31,64,0
TXN42607,58.2580961894883,Gaming,Tablet,North America,0,0,25,1293,0
TXN42608,1.760659677026334,Electronics,Desktop,Asia,1,1,71,2137,0
TXN42609,12.814813019906596,Electronics,Mobile-iOS,Asia,0,0,37,345,0
TXN42610,387.30338183448174,Fashion,Desktop,North America,1,0,18,3441,0
TXN42611,222.60425264107022,Travel,Tablet,Europe,0,0,24,2589,0
